odd_residue_mod_2^k,phi,v2(3r+1),succ_residue,check_w_blur+delta+phi(succ)-phi(res)
815,3.008411691860,1,1223,-0.000001000000
817,-4.446500931235,2,613,-0.000001000000
819,-4.446500931235,1,1229,-0.000001000000
821,-5.424143197173,5,77,-0.000001000000
823,3.008411691860,1,1235,-0.000001000000
825,3.008411691860,2,619,-0.000001000000
827,-4.446500931235,1,1241,-0.000001000000
829,-0.454201448443,3,311,-0.000001000000
831,3.008411691860,1,1247,-0.000001000000
833,-5.424143197173,2,625,-0.000001000000
835,3.008411691860,1,1253,-0.000001000000
837,-4.446500931235,4,157,-0.000001000000
839,-0.983887790931,1,1259,-0.000001000000
841,-4.446500931235,2,631,-0.000001000000
843,-4.446500931235,1,1265,-0.000001000000
845,-4.446500931235,3,317,-0.000001000000
847,-4.894456854686,1,1271,-0.000001000000
849,-2.939172322808,2,637,-0.000001000000
851,-2.939172322808,1,1277,-0.000001000000
853,-6.401785463112,9,5,-0.000001000000
855,-3.468858665296,1,1283,-0.000001000000
857,-5.424143197173,2,643,-0.000001000000
859,3.986053957799,1,1289,-0.000001000000
861,0.523440817495,3,323,-0.000001000000
863,-4.446500931235,1,1295,-0.000001000000
865,3.986053957799,2,649,-0.000001000000
867,-5.424143197173,1,1301,-0.000001000000
869,-5.424143197173,4,163,-0.000001000000
871,7.206598603490,1,1307,-0.000001000000
873,3.986053957799,2,655,-0.000001000000
875,-5.424143197173,1,1313,-0.000001000000
877,-3.468858665296,3,329,-0.000001000000
879,3.986053957799,1,1319,-0.000001000000
881,1.501083083434,2,661,-0.000001000000
883,-5.424143197173,1,1325,-0.000001000000
885,1.501083083434,5,83,-0.000001000000
887,-3.468858665296,1,1331,-0.000001000000
889,3.986053957799,2,667,-0.000001000000
891,-3.916814588747,1,1337,-0.000001000000
893,-1.961530056870,3,335,-0.000001000000
895,0.484136989225,1,1343,-0.000001000000
897,-2.491216399357,2,673,-0.000001000000
899,1.501083083434,1,1349,-0.000001000000
901,-3.468858665296,4,169,-0.000001000000
903,1.501083083434,1,1355,-0.000001000000
905,-2.491216399357,2,679,-0.000001000000
907,-3.468858665296,1,1361,-0.000001000000
909,-6.401785463112,3,341,-0.000001000000
911,-4.446500931235,1,1367,-0.000001000000
913,2.478725349373,2,685,-0.000001000000
915,2.478725349373,1,1373,-0.000001000000
917,-4.976187273722,6,43,-0.000001000000
919,2.478725349373,1,1379,-0.000001000000
921,2.478725349373,2,691,-0.000001000000
923,-2.491216399357,1,1385,-0.000001000000
925,2.478725349373,3,347,-0.000001000000
927,1.501083083434,1,1391,-0.000001000000
929,2.478725349373,2,697,-0.000001000000
931,-4.976187273722,1,1397,-0.000001000000
933,-0.983887790931,4,175,-0.000001000000
935,2.478725349373,1,1403,-0.000001000000
937,9.325343973440,2,703,-0.000001000000
939,-0.983887790931,1,1409,-0.000001000000
941,2.478725349373,3,353,-0.000001000000
943,-4.976187273722,1,1415,-0.000001000000
945,-4.976187273722,2,709,-0.000001000000
947,-4.976187273722,1,1421,-0.000001000000
949,-4.976187273722,5,89,-0.000001000000
951,-5.424143197173,1,1427,-0.000001000000
953,-5.424143197173,2,715,-0.000001000000
955,-5.424143197173,1,1433,-0.000001000000
957,-3.468858665296,3,359,-0.000001000000
959,2.403240455329,1,1439,-0.000001000000
961,-3.998545007783,2,721,-0.000001000000
963,-3.998545007783,1,1445,-0.000001000000
965,-5.953829539661,4,181,-0.000001000000
967,3.456367615312,1,1451,-0.000001000000
969,-3.998545007783,2,727,-0.000001000000
971,-4.976187273722,1,1457,-0.000001000000
973,-0.006245524992,3,365,-0.000001000000
975,3.456367615312,1,1463,-0.000001000000
977,-0.006245524992,2,733,-0.000001000000
979,-3.998545007783,1,1469,-0.000001000000
981,-5.953829539661,7,23,-0.000001000000
983,3.456367615312,1,1475,-0.000001000000
985,-5.953829539661,2,739,-0.000001000000
987,-4.976187273722,1,1481,-0.000001000000
989,-3.998545007783,3,371,-0.000001000000
991,-0.006245524992,1,1487,-0.000001000000
993,-0.535931867480,2,745,-0.000001000000
995,-5.953829539661,1,1493,-0.000001000000
997,-3.998545007783,4,187,-0.000001000000
999,-3.998545007783,1,1499,-0.000001000000
1001,3.456367615312,2,751,-0.000001000000
1003,-4.446500931235,1,1505,-0.000001000000
1005,-2.491216399357,3,377,-0.000001000000
1007,1.259014588821,1,1511,-0.000001000000
1009,0.971396740947,2,757,-0.000001000000
1011,-3.020902741845,1,1517,-0.000001000000
1013,0.971396740947,5,95,-0.000001000000
1015,-4.976187273722,1,1523,-0.000001000000
1017,4.434009881250,2,763,-0.000001000000
1019,-3.020902741845,1,1529,-0.000001000000
1021,-3.998545007783,3,383,-0.000001000000
1023,5.617539576028,1,1535,-0.000001000000
1025,-4.976187273722,2,769,-0.000001000000
1027,-4.976187273722,1,1541,-0.000001000000
1029,1.949039006885,4,193,-0.000001000000
1031,-4.976187273722,1,1547,-0.000001000000
1033,4.434009881250,2,775,-0.000001000000
1035,1.949039006885,1,1553,-0.000001000000
1037,1.949039006885,3,389,-0.000001000000
1039,-3.020902741845,1,1559,-0.000001000000
1041,1.949039006885,2,781,-0.000001000000
1043,1.949039006885,1,1565,-0.000001000000
1045,-5.505873616209,6,49,-0.000001000000
1047,1.949039006885,1,1571,-0.000001000000
1049,-3.020902741845,2,787,-0.000001000000
1051,-0.575235695750,1,1577,-0.000001000000
1053,-1.513574133418,3,395,-0.000001000000
1055,8.795657630952,1,1583,-0.000001000000
1057,-1.513574133418,2,793,-0.000001000000
1059,-5.505873616209,1,1589,-0.000001000000
1061,1.949039006885,4,199,-0.000001000000
1063,-2.043260475906,1,1595,-0.000001000000
1065,-2.043260475906,2,799,-0.000001000000
1067,-3.020902741845,1,1601,-0.000001000000
1069,-5.953829539661,3,401,-0.000001000000
1071,5.411652147189,1,1607,-0.000001000000
1073,-5.953829539661,2,805,-0.000001000000
1075,-5.953829539661,1,1613,-0.000001000000
1077,-5.505873616209,5,101,-0.000001000000
1079,-3.998545007783,1,1619,-0.000001000000
1081,2.926681272824,2,811,-0.000001000000
1083,2.926681272824,1,1625,-0.000001000000
1085,-4.528231350271,3,407,-0.000001000000
1087,-0.653843352290,1,1631,-0.000001000000
1089,-4.528231350271,2,817,-0.000001000000
1091,-4.528231350271,1,1637,-0.000001000000
1093,-5.505873616209,4,205,-0.000001000000
1095,-2.043260475906,1,1643,-0.000001000000
1097,2.926681272824,2,823,-0.000001000000
1099,-5.505873616209,1,1649,-0.000001000000
1101,-0.535931867480,3,413,-0.000001000000
1103,-4.528231350271,1,1655,-0.000001000000
1105,-0.535931867480,2,829,-0.000001000000
1107,2.926681272824,1,1661,-0.000001000000
1109,-6.483515882148,8,13,-0.000001000000
1111,-5.505873616209,1,1667,-0.000001000000
1113,2.926681272824,2,835,-0.000001000000
1115,-0.535931867480,1,1673,-0.000001000000
1117,-4.528231350271,3,419,-0.000001000000
1119,-1.065618209967,1,1679,-0.000001000000
1121,-4.528231350271,2,841,-0.000001000000
1123,-4.528231350271,1,1685,-0.000001000000
1125,-4.528231350271,4,211,-0.000001000000
1127,2.926681272824,1,1691,-0.000001000000
1129,-4.976187273722,2,847,-0.000001000000
1131,-4.976187273722,1,1697,-0.000001000000
1133,-3.020902741845,3,425,-0.000001000000
1135,-3.020902741845,1,1703,-0.000001000000
1137,-6.483515882148,2,853,-0.000001000000
1139,-3.550589084332,1,1709,-0.000001000000
1141,0.441710398459,5,107,-0.000001000000
1143,-5.505873616209,1,1715,-0.000001000000
1145,3.904323538763,2,859,-0.000001000000
1147,-3.550589084332,1,1721,-0.000001000000
1149,-4.528231350271,3,431,-0.000001000000
1151,-1.755642628031,1,1727,-0.000001000000
1153,3.904323538763,2,865,-0.000001000000
1155,-5.505873616209,1,1733,-0.000001000000
1157,-5.505873616209,4,217,-0.000001000000
1159,-3.550589084332,1,1739,-0.000001000000
1161,7.124868184454,2,871,-0.000001000000
1163,3.904323538763,1,1745,-0.000001000000
1165,1.419352664398,3,437,-0.000001000000
1167,-5.505873616209,1,1751,-0.000001000000
1169,-3.550589084332,2,877,-0.000001000000
1171,-3.550589084332,1,1757,-0.000001000000
1173,1.419352664398,6,55,-0.000001000000
1175,1.419352664398,1,1763,-0.000001000000
1177,-5.505873616209,2,883,-0.000001000000
1179,-3.550589084332,1,1769,-0.000001000000
1181,-3.550589084332,3,443,-0.000001000000
1183,-1.104922038237,1,1775,-0.000001000000
1185,3.904323538763,2,889,-0.000001000000
1187,-2.043260475906,1,1781,-0.000001000000
1189,-2.043260475906,4,223,-0.000001000000
1191,-3.998545007783,1,1787,-0.000001000000
1193,0.402406570189,2,895,-0.000001000000
1195,1.419352664398,1,1793,-0.000001000000
1197,1.419352664398,3,449,-0.000001000000
1199,-2.572946818393,1,1799,-0.000001000000
1201,-3.550589084332,2,901,-0.000001000000
1203,-3.550589084332,1,1805,-0.000001000000
1205,-6.483515882148,5,113,-0.000001000000
1207,-2.572946818393,1,1811,-0.000001000000
1209,-3.550589084332,2,907,-0.000001000000
1211,-0.778000362092,1,1817,-0.000001000000
1213,-4.528231350271,3,455,-0.000001000000
1215,5.006122814504,1,1823,-0.000001000000
1217,2.396994930337,2,913,-0.000001000000
1219,2.396994930337,1,1829,-0.000001000000
1221,-5.057917692758,4,229,-0.000001000000
1223,2.396994930337,1,1835,-0.000001000000
1225,2.396994930337,2,919,-0.000001000000
1227,2.396994930337,1,1841,-0.000001000000
1229,-5.057917692758,3,461,-0.000001000000
1231,-2.572946818393,1,1847,-0.000001000000
1233,2.396994930337,2,925,-0.000001000000
1235,2.396994930337,1,1853,-0.000001000000
1237,-6.035559958697,7,29,-0.000001000000
1239,2.396994930337,1,1859,-0.000001000000
1241,-5.057917692758,2,931,-0.000001000000
1243,-2.572946818393,1,1865,-0.000001000000
1245,-1.065618209967,3,467,-0.000001000000
1247,2.396994930337,1,1871,-0.000001000000
1249,9.243613554404,2,937,-0.000001000000
1251,-6.035559958697,1,1877,-0.000001000000
1253,2.396994930337,4,235,-0.000001000000
1255,-1.065618209967,1,1883,-0.000001000000
1257,-5.057917692758,2,943,-0.000001000000
1259,-1.595304552455,1,1889,-0.000001000000
1261,-5.057917692758,3,473,-0.000001000000
1263,8.511162545574,1,1895,-0.000001000000
1265,-5.057917692758,2,949,-0.000001000000
1267,-5.505873616209,1,1901,-0.000001000000
1269,-5.057917692758,5,119,-0.000001000000
1271,-5.505873616209,1,1907,-0.000001000000
1273,-5.505873616209,2,955,-0.000001000000
1275,0.199641903846,1,1913,-0.000001000000
1277,-3.550589084332,3,479,-0.000001000000
1279,6.879676927345,1,1919,-0.000001000000
1281,-4.080275426820,2,961,-0.000001000000
1283,-4.080275426820,1,1925,-0.000001000000
1285,-6.035559958697,4,241,-0.000001000000
1287,3.374637196275,1,1931,-0.000001000000
1289,3.374637196275,2,967,-0.000001000000
1291,-4.080275426820,1,1937,-0.000001000000
1293,-0.087975944028,3,485,-0.000001000000
1295,-5.057917692758,1,1943,-0.000001000000
1297,-0.087975944028,2,973,-0.000001000000
1299,3.374637196275,1,1949,-0.000001000000
1301,-6.035559958697,6,61,-0.000001000000
1303,-0.087975944028,1,1955,-0.000001000000
1305,-4.080275426820,2,979,-0.000001000000
1307,6.595181841966,1,1961,-0.000001000000
1309,3.374637196275,3,491,-0.000001000000
1311,-0.087975944028,1,1967,-0.000001000000
1313,-6.035559958697,2,985,-0.000001000000
1315,-4.080275426820,1,1973,-0.000001000000
1317,-4.080275426820,4,247,-0.000001000000
1319,3.374637196275,1,1979,-0.000001000000
1321,-0.087975944028,2,991,-0.000001000000
1323,-4.080275426820,1,1985,-0.000001000000
1325,-6.035559958697,3,497,-0.000001000000
1327,-4.080275426820,1,1991,-0.000001000000
1329,-4.080275426820,2,997,-0.000001000000
1331,-4.080275426820,1,1997,-0.000001000000
1333,0.889666321910,5,125,-0.000001000000
1335,3.374637196275,1,2003,-0.000001000000
1337,-4.528231350271,2,1003,-0.000001000000
1339,-6.035559958697,1,2009,-0.000001000000
1341,-2.572946818393,3,503,-0.000001000000
1343,-0.127279772298,1,2015,-0.000001000000
1345,0.889666321910,2,1009,-0.000001000000
1347,-3.102633160881,1,2021,-0.000001000000
1349,0.889666321910,4,253,-0.000001000000
1351,4.352279462214,1,2027,-0.000001000000
1353,-5.057917692758,2,1015,-0.000001000000
1355,0.889666321910,1,2033,-0.000001000000
1357,-4.080275426820,3,509,-0.000001000000
1359,-3.102633160881,1,2039,-0.000001000000
1361,-4.080275426820,2,1021,-0.000001000000
1363,-1.307686704580,1,2045,-0.000001000000
1365,-7.013202224636,12,1,-0.000001000000
1367,-5.057917692758,1,2051,-0.000001000000
1369,-5.057917692758,2,1027,-0.000001000000
1371,0.889666321910,1,2057,-0.000001000000
1373,1.867308587849,3,515,-0.000001000000
1375,-5.057917692758,1,2063,-0.000001000000
1377,4.352279462214,2,1033,-0.000001000000
1379,1.867308587849,1,2069,-0.000001000000
1381,1.867308587849,4,259,-0.000001000000
1383,1.504205845930,1,2075,-0.000001000000
1385,-3.102633160881,2,1039,-0.000001000000
1387,-3.102633160881,1,2081,-0.000001000000
1389,1.867308587849,3,521,-0.000001000000
1391,0.889666321910,1,2087,-0.000001000000
1393,-5.587604035246,2,1045,-0.000001000000
1395,1.867308587849,1,2093,-0.000001000000
1397,-5.587604035246,5,131,-0.000001000000
1399,-3.102633160881,1,2099,-0.000001000000
1401,-0.656966114786,2,1051,-0.000001000000
1403,1.867308587849,1,2105,-0.000001000000
1405,-1.595304552455,3,527,-0.000001000000
1407,11.607550181462,1,2111,-0.000001000000
1409,-1.595304552455,2,1057,-0.000001000000
1411,-5.587604035246,1,2117,-0.000001000000
1413,1.867308587849,4,265,-0.000001000000
1415,-5.587604035246,1,2123,-0.000001000000
1417,-2.124990894942,2,1063,-0.000001000000
1419,1.867308587849,1,2129,-0.000001000000
1421,-5.587604035246,3,533,-0.000001000000
1423,-3.102633160881,1,2135,-0.000001000000
1425,-6.035559958697,2,1069,-0.000001000000
1427,-6.035559958697,1,2141,-0.000001000000
1429,-5.587604035246,6,67,-0.000001000000
1431,-6.035559958697,1,2147,-0.000001000000
1433,-6.035559958697,2,1075,-0.000001000000
1435,-0.330044438641,1,2153,-0.000001000000
1437,-4.080275426820,3,539,-0.000001000000
1439,1.791823693805,1,2159,-0.000001000000
1441,2.844950853788,2,1081,-0.000001000000
1443,-4.609961769307,1,2165,-0.000001000000
1445,-4.609961769307,4,271,-0.000001000000
1447,-4.080275426820,1,2171,-0.000001000000
1449,-0.735573771326,2,1087,-0.000001000000
1451,2.844950853788,1,2177,-0.000001000000
1453,-4.609961769307,3,545,-0.000001000000
1455,2.844950853788,1,2183,-0.000001000000
1457,-5.587604035246,2,1093,-0.000001000000
1459,-5.587604035246,1,2189,-0.000001000000
1461,-0.617662286516,5,137,-0.000001000000
1463,2.844950853788,1,2195,-0.000001000000
1465,-5.587604035246,2,1099,-0.000001000000
1467,2.844950853788,1,2201,-0.000001000000
1469,-4.609961769307,3,551,-0.000001000000
1471,6.065495499479,1,2207,-0.000001000000
1473,-0.617662286516,2,1105,-0.000001000000
1475,2.844950853788,1,2213,-0.000001000000
1477,-6.565246301184,4,277,-0.000001000000
1479,-0.617662286516,1,2219,-0.000001000000
1481,-5.587604035246,2,1111,-0.000001000000
1483,2.844950853788,1,2225,-0.000001000000
1485,-4.609961769307,3,557,-0.000001000000
1487,-0.617662286516,1,2231,-0.000001000000
1489,-4.609961769307,2,1117,-0.000001000000
1491,-1.147348629003,1,2237,-0.000001000000
1493,-6.565246301184,7,35,-0.000001000000
1495,-4.609961769307,1,2243,-0.000001000000
1497,-4.609961769307,2,1123,-0.000001000000
1499,-4.609961769307,1,2249,-0.000001000000
1501,-4.609961769307,3,563,-0.000001000000
1503,2.844950853788,1,2255,-0.000001000000
1505,-5.057917692758,2,1129,-0.000001000000
1507,-6.565246301184,1,2261,-0.000001000000
1509,-3.102633160881,4,283,-0.000001000000
1511,0.647597827298,1,2267,-0.000001000000
1513,-3.102633160881,2,1135,-0.000001000000
1515,7.327632850796,1,2273,-0.000001000000
1517,-3.632319503368,3,569,-0.000001000000
1519,-1.307686704580,1,2279,-0.000001000000
1521,0.359979979423,2,1141,-0.000001000000
1523,-5.587604035246,1,2285,-0.000001000000
1525,0.359979979423,5,143,-0.000001000000
1527,3.822593119727,1,2291,-0.000001000000
1529,-3.632319503368,2,1147,-0.000001000000
1531,-3.632319503368,1,2297,-0.000001000000
1533,-4.609961769307,3,575,-0.000001000000
1535,5.006122814504,1,2303,-0.000001000000
1537,3.822593119727,2,1153,-0.000001000000
1539,-5.587604035246,1,2309,-0.000001000000
1541,-5.587604035246,4,289,-0.000001000000
1543,0.359979979423,1,2315,-0.000001000000
1545,-3.632319503368,2,1159,-0.000001000000
1547,-5.587604035246,1,2321,-0.000001000000
1549,1.337622245362,3,581,-0.000001000000
1551,3.822593119727,1,2327,-0.000001000000
1553,1.337622245362,2,1165,-0.000001000000
1555,-5.587604035246,1,2333,-0.000001000000
1557,1.337622245362,6,73,-0.000001000000
1559,-3.632319503368,1,2339,-0.000001000000
1561,-3.632319503368,2,1171,-0.000001000000
1563,-1.919103466103,1,2345,-0.000001000000
1565,1.337622245362,3,587,-0.000001000000
1567,-3.632319503368,1,2351,-0.000001000000
1569,-5.587604035246,2,1177,-0.000001000000
1571,1.337622245362,1,2357,-0.000001000000
1573,-3.632319503368,4,295,-0.000001000000
1575,-3.632319503368,1,2363,-0.000001000000
1577,-1.186652457273,2,1183,-0.000001000000
1579,1.337622245362,1,2369,-0.000001000000
1581,-2.124990894942,3,593,-0.000001000000
1583,8.184240869429,1,2375,-0.000001000000
1585,-2.124990894942,2,1189,-0.000001000000
1587,-2.124990894942,1,2381,-0.000001000000
1589,-6.117290377733,5,149,-0.000001000000
1591,0.320676151153,1,2387,-0.000001000000
1593,1.337622245362,2,1195,-0.000001000000
1595,-2.654677237430,1,2393,-0.000001000000
1597,1.337622245362,3,599,-0.000001000000
1599,-2.327755561285,1,2399,-0.000001000000
1601,-3.632319503368,2,1201,-0.000001000000
1603,-3.632319503368,1,2405,-0.000001000000
1605,-6.565246301184,4,301,-0.000001000000
1607,4.800235385665,1,2411,-0.000001000000
1609,-2.654677237430,2,1207,-0.000001000000
1611,-6.565246301184,1,2417,-0.000001000000
1613,-6.565246301184,3,605,-0.000001000000
1615,-0.859730781128,1,2423,-0.000001000000
1617,-4.609961769307,2,1213,-0.000001000000
1619,-4.609961769307,1,2429,-0.000001000000
1621,-6.117290377733,8,19,-0.000001000000
1623,2.315264511300,1,2435,-0.000001000000
1625,2.315264511300,2,1219,-0.000001000000
1627,-2.654677237430,1,2441,-0.000001000000
1629,-5.139648111794,3,611,-0.000001000000
1631,-1.265260113814,1,2447,-0.000001000000
1633,2.315264511300,2,1225,-0.000001000000
1635,-5.139648111794,1,2453,-0.000001000000
1637,-5.139648111794,4,307,-0.000001000000
1639,-1.552877961688,1,2459,-0.000001000000
1641,-2.654677237430,2,1231,-0.000001000000
1643,-2.654677237430,1,2465,-0.000001000000
1645,2.315264511300,3,617,-0.000001000000
1647,2.315264511300,1,2471,-0.000001000000
1649,-6.117290377733,2,1237,-0.000001000000
1651,2.315264511300,1,2477,-0.000001000000
1653,-1.147348629003,5,155,-0.000001000000
1655,-5.139648111794,1,2483,-0.000001000000
1657,-2.654677237430,2,1243,-0.000001000000
1659,-5.139648111794,1,2489,-0.000001000000
1661,2.315264511300,3,623,-0.000001000000
1663,6.310686756588,1,2495,-0.000001000000
1665,9.161883135367,2,1249,-0.000001000000
1667,-6.117290377733,1,2501,-0.000001000000
1669,2.315264511300,4,313,-0.000001000000
1671,-5.139648111794,1,2507,-0.000001000000
1673,-1.147348629003,2,1255,-0.000001000000
1675,2.315264511300,1,2513,-0.000001000000
1677,-5.139648111794,3,629,-0.000001000000
1679,-1.677034971491,1,2519,-0.000001000000
1681,-5.139648111794,2,1261,-0.000001000000
1683,-5.139648111794,1,2525,-0.000001000000
1685,-5.139648111794,6,79,-0.000001000000
1687,-5.139648111794,1,2531,-0.000001000000
